station,temperature,dew_point,pressure,wind_dir,wind_speed,visibility,rain
SBFL,23,22,1013,330,7,9999,0
SBFL,23,22,1014,310,6,9999,0
SBFL,23,23,1015,310,8,9999,1
SBFL,23,23,1015,310,8,9999,1
SBFL,23,23,1014,310,7,5000,1
SBFL,23,22,1014,040,1,9000,1
SBFL,23,22,1014,040,1,9000,1
SBFL,23,22,1013,260,8,8000,1
SBFL,23,22,1013,160,5,8000,1
SBFL,22,22,1013,130,9,1500,1
SBFL,22,22,1013,150,14,1500,1
SBFL,22,22,1013,260,8,900,1
SBFL,22,21,1012,220,13,900,1
SBFL,23,21,1012,220,14,8000,1
SBFL,24,21,1013,220,16,9999,1
SBFL,28,25,1012,070,8,9999,0
SBFL,28,25,1012,070,10,9999,0
SBFL,29,24,1011,040,10,9999,0
SBFL,30,25,1012,040,7,9999,0
SBFL,30,24,1013,010,10,9999,0
SBFL,31,25,1013,010,11,9999,0
SBFL,30,25,1014,010,9,9999,0
SBFL,30,25,1014,360,11,9999,0
SBFL,29,25,1014,360,8,9999,0
SBFL,29,25,1014,010,8,9999,0
SBFL,28,25,1014,360,8,9999,0
SBFL,27,25,1013,350,5,9999,0
SBFL,26,24,1013,320,5,9999,0
SBFL,25,24,1013,300,6,9999,0
SBFL,26,24,1014,290,7,9999,0
SBFL,26,23,1014,350,4,9999,0
SBFL,26,23,1015,360,4,9999,0
SBFL,26,23,1015,040,2,9999,0
SBFL,26,23,1015,030,2,9999,0
SBFL,27,23,1016,030,2,9999,0
SBFL,27,23,1016,040,6,9999,0
SBFL,27,24,1015,040,6,9999,0
SBFL,27,24,1015,040,6,9999,0
SBFL,27,23,1014,050,6,9999,0
SBFL,27,23,1014,040,7,9999,0
SBFL,28,24,1012,070,7,9999,0
SBFL,28,24,1013,080,9,9999,0
SBFL,28,24,1013,070,9,9999,0
SBFL,30,25,1013,080,14,9999,0
SBFL,31,25,1014,060,8,9999,0
SBFL,32,23,1014,010,9,9999,0
SBFL,31,23,1014,340,7,9999,0
SBFL,31,23,1015,350,7,9999,0
SBFL,30,23,1015,340,9,,0
SBFL,29,23,1015,360,8,,0
SBFL,28,24,1015,340,7,,0
SBFL,26,23,1015,310,6,,0
SBFL,25,22,1015,280,5,9999,0
SBFL,24,22,1014,VRB,2,9999,0
SBFL,24,22,1014,270,4,9999,0
SBFL,24,22,1014,270,6,9999,0
SBFL,24,22,1014,250,4,,0
SBFL,24,22,1015,160,2,9999,0
SBFL,24,23,1015,120,5,9999,0
SBFL,25,23,1016,130,4,9999,0
SBFL,25,23,1015,100,5,9999,0
SBFL,26,23,1015,120,4,9999,0
SBFL,26,23,1015,120,4,9999,0
SBFL,27,22,1015,100,4,9999,0
SBFL,28,22,1014,080,6,9999,0
SBFL,29,22,1013,080,7,9999,0
SBFL,29,22,1013,090,10,9999,0
SBFL,29,23,1013,110,11,9999,0
SBFL,31,23,1012,100,11,9999,0
SBFL,30,23,1012,100,12,9999,0
SBFL,31,24,1013,100,11,9999,0
SBFL,31,22,1013,030,4,9999,0
SBFL,31,22,1014,340,7,9999,0
SBFL,30,22,1014,340,4,,0
SBFL,28,22,1014,010,4,,0
SBFL,26,21,1014,300,4,9999,0
SBFL,24,21,1013,270,3,9999,0
SBFL,22,20,1012,280,3,,0
SBFL,23,20,1012,280,6,,0
SBFL,23,20,1012,290,6,9999,0
SBFL,23,21,1011,270,6,9999,0
SBFL,23,21,1012,270,5,9999,0
SBFL,23,21,1012,240,3,9999,0
SBFL,22,21,1012,VRB,1,9999,0
SBFL,24,20,1012,VRB,2,9999,0
SBFL,25,21,1011,VRB,1,9999,0
SBFL,24,21,1011,200,4,9999,0
SBFL,24,21,1011,200,4,9999,0
SBFL,25,22,1010,210,3,9999,0
SBFL,27,21,1009,100,5,9999,0
SBFL,29,22,1008,080,8,9999,0
SBFL,29,22,1008,100,11,9999,0
SBFL,29,23,1008,130,11,9999,0
SBFL,30,23,1008,130,12,9999,0
SBFL,30,22,1008,120,12,9999,0
SBFL,30,23,1008,080,5,9999,0
SBFL,29,24,1008,070,6,9999,0
SBFL,28,23,1009,VRB,1,9999,0
SBFL,28,24,1008,VRB,2,9999,0
SBFL,27,23,1008,280,4,9999,0
SBFL,26,23,1007,290,3,9999,0
SBFL,26,23,1007,290,3,9999,0
SBFL,26,22,1007,270,6,9999,0
SBFL,25,23,1006,300,2,9999,0
SBFL,25,23,1005,240,4,9999,0
SBFL,25,24,1005,300,4,9999,0
SBFL,25,24,1005,310,8,9999,0
SBFL,25,24,1005,320,8,9999,0
SBFL,25,24,1004,310,6,9999,0
SBFL,25,24,1005,320,6,9999,0
SBFL,25,24,1006,330,8,9999,0
SBFL,25,24,1006,360,3,9999,0
SBFL,25,24,1006,010,4,9999,0
SBFL,25,24,1006,010,4,9999,0
SBFL,25,23,1005,VRB,2,9999,1
SBFL,25,23,1005,060,5,4500,1
SBFL,25,24,1004,090,4,4000,1
SBFL,25,24,1003,120,8,9999,0
SBFL,25,24,1003,110,7,9000,0
SBFL,24,23,1004,200,15,4000,1
SBFL,26,23,1003,190,23,4000,1
SBFL,33,24,1001,350,10,9999,0
SBFL,33,25,1001,340,10,9999,0
SBFL,34,24,1002,360,12,9999,0
SBFL,32,23,1002,350,14,9999,0
SBFL,31,24,1003,350,15,9999,0
SBFL,31,24,1003,350,17,9999,0
SBFL,29,24,1004,350,16,9999,0
SBFL,29,24,1004,350,12,9999,0
SBFL,27,24,1004,340,7,9999,0
SBFL,26,24,1004,300,4,9999,0
SBFL,25,24,1005,340,5,9999,0
SBFL,25,24,1005,350,6,9999,0
SBFL,25,24,1005,320,6,9999,0
SBFL,25,24,1006,290,4,9999,0
SBFL,25,25,1006,250,2,9999,0
SBFL,26,25,1007,350,5,9999,0
SBFL,25,25,1008,160,1,9999,0
SBFL,25,25,1008,090,3,9999,1
SBFL,25,25,1008,280,3,9999,1
SBFL,25,24,1008,280,3,8000,1
